steps,date,interval
42,2012/10/18,130
0,2012/10/18,135
0,2012/10/18,140
0,2012/10/18,145
0,2012/10/18,150
0,2012/10/18,155
0,2012/10/18,200
0,2012/10/18,205
0,2012/10/18,210
0,2012/10/18,215
0,2012/10/18,220
0,2012/10/18,225
0,2012/10/18,230
0,2012/10/18,235
0,2012/10/18,240
0,2012/10/18,245
0,2012/10/18,250
0,2012/10/18,255
0,2012/10/18,300
0,2012/10/18,305
0,2012/10/18,310
0,2012/10/18,315
0,2012/10/18,320
0,2012/10/18,325
0,2012/10/18,330
12,2012/10/18,335
0,2012/10/18,340
0,2012/10/18,345
0,2012/10/18,350
0,2012/10/18,355
0,2012/10/18,400
0,2012/10/18,405
0,2012/10/18,410
0,2012/10/18,415
9,2012/10/18,420
0,2012/10/18,425
0,2012/10/18,430
0,2012/10/18,435
0,2012/10/18,440
0,2012/10/18,445
68,2012/10/18,450
0,2012/10/18,455
0,2012/10/18,500
0,2012/10/18,505
0,2012/10/18,510
0,2012/10/18,515
0,2012/10/18,520
8,2012/10/18,525
0,2012/10/18,530
0,2012/10/18,535
0,2012/10/18,540
0,2012/10/18,545
0,2012/10/18,550
11,2012/10/18,555
0,2012/10/18,600
0,2012/10/18,605
0,2012/10/18,610
20,2012/10/18,615
0,2012/10/18,620
65,2012/10/18,625
22,2012/10/18,630
0,2012/10/18,635
0,2012/10/18,640
33,2012/10/18,645
32,2012/10/18,650
81,2012/10/18,655
62,2012/10/18,700
0,2012/10/18,705
12,2012/10/18,710
68,2012/10/18,715
0,2012/10/18,720
0,2012/10/18,725
114,2012/10/18,730
20,2012/10/18,735
0,2012/10/18,740
0,2012/10/18,745
0,2012/10/18,750
0,2012/10/18,755
105,2012/10/18,800
48,2012/10/18,805
619,2012/10/18,810
759,2012/10/18,815
735,2012/10/18,820
618,2012/10/18,825
446,2012/10/18,830
757,2012/10/18,835
608,2012/10/18,840
568,2012/10/18,845
571,2012/10/18,850
355,2012/10/18,855
55,2012/10/18,900
32,2012/10/18,905
79,2012/10/18,910
49,2012/10/18,915
0,2012/10/18,920
0,2012/10/18,925
0,2012/10/18,930
0,2012/10/18,935
0,2012/10/18,940
0,2012/10/18,945
0,2012/10/18,950
0,2012/10/18,955
0,2012/10/18,1000
0,2012/10/18,1005
0,2012/10/18,1010
0,2012/10/18,1015
0,2012/10/18,1020
0,2012/10/18,1025
0,2012/10/18,1030
0,2012/10/18,1035
0,2012/10/18,1040
0,2012/10/18,1045
0,2012/10/18,1050
0,2012/10/18,1055
0,2012/10/18,1100
0,2012/10/18,1105
0,2012/10/18,1110
0,2012/10/18,1115
0,2012/10/18,1120
0,2012/10/18,1125
0,2012/10/18,1130
0,2012/10/18,1135
0,2012/10/18,1140
0,2012/10/18,1145
0,2012/10/18,1150
0,2012/10/18,1155
0,2012/10/18,1200
0,2012/10/18,1205
0,2012/10/18,1210
193,2012/10/18,1215
37,2012/10/18,1220
0,2012/10/18,1225
0,2012/10/18,1230
0,2012/10/18,1235
0,2012/10/18,1240
0,2012/10/18,1245
0,2012/10/18,1250
0,2012/10/18,1255
0,2012/10/18,1300
0,2012/10/18,1305
0,2012/10/18,1310
0,2012/10/18,1315
0,2012/10/18,1320
0,2012/10/18,1325
0,2012/10/18,1330
0,2012/10/18,1335
0,2012/10/18,1340
0,2012/10/18,1345
0,2012/10/18,1350
0,2012/10/18,1355
0,2012/10/18,1400
0,2012/10/18,1405
0,2012/10/18,1410
0,2012/10/18,1415
0,2012/10/18,1420
0,2012/10/18,1425
0,2012/10/18,1430
63,2012/10/18,1435
4,2012/10/18,1440
0,2012/10/18,1445
0,2012/10/18,1450
0,2012/10/18,1455
0,2012/10/18,1500
0,2012/10/18,1505
0,2012/10/18,1510
0,2012/10/18,1515
0,2012/10/18,1520
0,2012/10/18,1525
0,2012/10/18,1530
64,2012/10/18,1535
468,2012/10/18,1540
127,2012/10/18,1545
504,2012/10/18,1550
286,2012/10/18,1555
44,2012/10/18,1600
61,2012/10/18,1605
27,2012/10/18,1610
0,2012/10/18,1615
0,2012/10/18,1620
0,2012/10/18,1625
0,2012/10/18,1630
0,2012/10/18,1635
0,2012/10/18,1640
0,2012/10/18,1645
0,2012/10/18,1650
0,2012/10/18,1655
0,2012/10/18,1700
0,2012/10/18,1705
0,2012/10/18,1710
0,2012/10/18,1715
0,2012/10/18,1720
0,2012/10/18,1725
0,2012/10/18,1730
0,2012/10/18,1735
0,2012/10/18,1740
21,2012/10/18,1745
106,2012/10/18,1750
0,2012/10/18,1755
0,2012/10/18,1800
163,2012/10/18,1805
0,2012/10/18,1810
168,2012/10/18,1815
0,2012/10/18,1820
111,2012/10/18,1825
8,2012/10/18,1830
8,2012/10/18,1835
26,2012/10/18,1840
20,2012/10/18,1845
0,2012/10/18,1850
21,2012/10/18,1855
0,2012/10/18,1900
168,2012/10/18,1905
42,2012/10/18,1910
0,2012/10/18,1915
0,2012/10/18,1920
0,2012/10/18,1925
0,2012/10/18,1930
0,2012/10/18,1935
5,2012/10/18,1940
0,2012/10/18,1945
62,2012/10/18,1950
17,2012/10/18,1955
0,2012/10/18,2000
0,2012/10/18,2005
0,2012/10/18,2010
0,2012/10/18,2015
0,2012/10/18,2020
0,2012/10/18,2025
0,2012/10/18,2030
0,2012/10/18,2035
0,2012/10/18,2040
0,2012/10/18,2045
0,2012/10/18,2050
0,2012/10/18,2055
0,2012/10/18,2100
0,2012/10/18,2105
0,2012/10/18,2110
0,2012/10/18,2115
0,2012/10/18,2120
23,2012/10/18,2125
43,2012/10/18,2130
0,2012/10/18,2135
0,2012/10/18,2140
0,2012/10/18,2145
0,2012/10/18,2150
0,2012/10/18,2155
50,2012/10/18,2200
0,2012/10/18,2205
17,2012/10/18,2210
5,2012/10/18,2215
0,2012/10/18,2220
0,2012/10/18,2225
0,2012/10/18,2230
0,2012/10/18,2235
0,2012/10/18,2240
0,2012/10/18,2245
0,2012/10/18,2250
0,2012/10/18,2255
0,2012/10/18,2300
0,2012/10/18,2305
0,2012/10/18,2310
0,2012/10/18,2315
0,2012/10/18,2320
0,2012/10/18,2325
0,2012/10/18,2330
0,2012/10/18,2335
0,2012/10/18,2340
0,2012/10/18,2345
0,2012/10/18,2350
0,2012/10/18,2355
0,2012/10/19,0
0,2012/10/19,5
0,2012/10/19,10
0,2012/10/19,15
0,2012/10/19,20
0,2012/10/19,25
0,2012/10/19,30
0,2012/10/19,35
0,2012/10/19,40
0,2012/10/19,45
8,2012/10/19,50
0,2012/10/19,55
0,2012/10/19,100
0,2012/10/19,105
0,2012/10/19,110
0,2012/10/19,115
0,2012/10/19,120
0,2012/10/19,125
0,2012/10/19,130
0,2012/10/19,135
0,2012/10/19,140
0,2012/10/19,145
0,2012/10/19,150
0,2012/10/19,155
0,2012/10/19,200
0,2012/10/19,205
0,2012/10/19,210
0,2012/10/19,215
0,2012/10/19,220
0,2012/10/19,225
0,2012/10/19,230
0,2012/10/19,235
0,2012/10/19,240
0,2012/10/19,245
0,2012/10/19,250
0,2012/10/19,255
0,2012/10/19,300
0,2012/10/19,305
0,2012/10/19,310
0,2012/10/19,315
0,2012/10/19,320
0,2012/10/19,325
0,2012/10/19,330
0,2012/10/19,335
0,2012/10/19,340
0,2012/10/19,345
0,2012/10/19,350
0,2012/10/19,355
0,2012/10/19,400
0,2012/10/19,405
0,2012/10/19,410
0,2012/10/19,415
9,2012/10/19,420
0,2012/10/19,425
0,2012/10/19,430
0,2012/10/19,435
0,2012/10/19,440
0,2012/10/19,445
5,2012/10/19,450
7,2012/10/19,455
0,2012/10/19,500
0,2012/10/19,505
0,2012/10/19,510
0,2012/10/19,515
0,2012/10/19,520
0,2012/10/19,525
0,2012/10/19,530
0,2012/10/19,535
0,2012/10/19,540
0,2012/10/19,545
0,2012/10/19,550
0,2012/10/19,555
0,2012/10/19,600
0,2012/10/19,605
20,2012/10/19,610
0,2012/10/19,615
0,2012/10/19,620
0,2012/10/19,625
16,2012/10/19,630
0,2012/10/19,635
149,2012/10/19,640
0,2012/10/19,645
0,2012/10/19,650
31,2012/10/19,655
17,2012/10/19,700
0,2012/10/19,705
0,2012/10/19,710
0,2012/10/19,715
20,2012/10/19,720
0,2012/10/19,725
0,2012/10/19,730
62,2012/10/19,735
182,2012/10/19,740
15,2012/10/19,745
54,2012/10/19,750
6,2012/10/19,755
66,2012/10/19,800
12,2012/10/19,805
156,2012/10/19,810
0,2012/10/19,815
32,2012/10/19,820
158,2012/10/19,825
33,2012/10/19,830
0,2012/10/19,835
0,2012/10/19,840
0,2012/10/19,845
0,2012/10/19,850
0,2012/10/19,855
15,2012/10/19,900
0,2012/10/19,905
95,2012/10/19,910
511,2012/10/19,915
186,2012/10/19,920
0,2012/10/19,925
0,2012/10/19,930
0,2012/10/19,935
0,2012/10/19,940
193,2012/10/19,945
108,2012/10/19,950
0,2012/10/19,955
0,2012/10/19,1000
0,2012/10/19,1005
0,2012/10/19,1010
0,2012/10/19,1015
0,2012/10/19,1020
0,2012/10/19,1025
0,2012/10/19,1030
0,2012/10/19,1035
160,2012/10/19,1040
43,2012/10/19,1045
257,2012/10/19,1050
31,2012/10/19,1055
0,2012/10/19,1100
0,2012/10/19,1105
0,2012/10/19,1110
0,2012/10/19,1115
152,2012/10/19,1120
362,2012/10/19,1125
167,2012/10/19,1130
290,2012/10/19,1135
0,2012/10/19,1140
0,2012/10/19,1145
0,2012/10/19,1150
0,2012/10/19,1155
0,2012/10/19,1200
121,2012/10/19,1205
303,2012/10/19,1210
52,2012/10/19,1215
11,2012/10/19,1220
260,2012/10/19,1225
77,2012/10/19,1230
0,2012/10/19,1235
0,2012/10/19,1240
77,2012/10/19,1245
137,2012/10/19,1250
0,2012/10/19,1255
0,2012/10/19,1300
0,2012/10/19,1305
0,2012/10/19,1310
0,2012/10/19,1315
146,2012/10/19,1320
428,2012/10/19,1325
0,2012/10/19,1330
0,2012/10/19,1335
0,2012/10/19,1340
143,2012/10/19,1345
0,2012/10/19,1350
74,2012/10/19,1355
0,2012/10/19,1400
0,2012/10/19,1405
0,2012/10/19,1410
0,2012/10/19,1415
0,2012/10/19,1420
0,2012/10/19,1425
0,2012/10/19,1430
0,2012/10/19,1435
0,2012/10/19,1440
0,2012/10/19,1445
0,2012/10/19,1450
0,2012/10/19,1455
0,2012/10/19,1500
0,2012/10/19,1505
0,2012/10/19,1510
86,2012/10/19,1515
0,2012/10/19,1520
0,2012/10/19,1525
351,2012/10/19,1530
236,2012/10/19,1535
128,2012/10/19,1540
80,2012/10/19,1545
0,2012/10/19,1550
62,2012/10/19,1555
0,2012/10/19,1600
258,2012/10/19,1605
311,2012/10/19,1610
0,2012/10/19,1615
0,2012/10/19,1620
0,2012/10/19,1625
30,2012/10/19,1630
9,2012/10/19,1635
282,2012/10/19,1640
476,2012/10/19,1645
168,2012/10/19,1650
415,2012/10/19,1655
88,2012/10/19,1700
0,2012/10/19,1705
19,2012/10/19,1710
0,2012/10/19,1715
0,2012/10/19,1720
0,2012/10/19,1725
0,2012/10/19,1730
0,2012/10/19,1735
85,2012/10/19,1740
0,2012/10/19,1745
28,2012/10/19,1750
71,2012/10/19,1755
28,2012/10/19,1800
19,2012/10/19,1805
391,2012/10/19,1810
494,2012/10/19,1815
299,2012/10/19,1820
512,2012/10/19,1825
482,2012/10/19,1830
74,2012/10/19,1835
56,2012/10/19,1840
0,2012/10/19,1845
9,2012/10/19,1850
0,2012/10/19,1855
7,2012/10/19,1900
25,2012/10/19,1905
0,2012/10/19,1910
0,2012/10/19,1915
0,2012/10/19,1920
0,2012/10/19,1925
46,2012/10/19,1930
66,2012/10/19,1935
62,2012/10/19,1940
1,2012/10/19,1945
200,2012/10/19,1950
86,2012/10/19,1955
51,2012/10/19,2000
58,2012/10/19,2005
0,2012/10/19,2010
0,2012/10/19,2015
24,2012/10/19,2020
0,2012/10/19,2025
33,2012/10/19,2030
0,2012/10/19,2035
0,2012/10/19,2040
0,2012/10/19,2045
0,2012/10/19,2050
0,2012/10/19,2055
0,2012/10/19,2100
0,2012/10/19,2105
0,2012/10/19,2110
0,2012/10/19,2115
0,2012/10/19,2120
0,2012/10/19,2125
0,2012/10/19,2130
0,2012/10/19,2135
0,2012/10/19,2140
0,2012/10/19,2145
0,2012/10/19,2150
0,2012/10/19,2155
10,2012/10/19,2200
30,2012/10/19,2205
97,2012/10/19,2210
0,2012/10/19,2215
0,2012/10/19,2220
21,2012/10/19,2225
0,2012/10/19,2230
0,2012/10/19,2235
0,2012/10/19,2240
0,2012/10/19,2245
0,2012/10/19,2250
0,2012/10/19,2255
0,2012/10/19,2300
0,2012/10/19,2305
0,2012/10/19,2310
0,2012/10/19,2315
0,2012/10/19,2320
0,2012/10/19,2325
0,2012/10/19,2330
0,2012/10/19,2335
0,2012/10/19,2340
0,2012/10/19,2345
0,2012/10/19,2350
8,2012/10/19,2355
0,2012/10/20,0
0,2012/10/20,5
0,2012/10/20,10
0,2012/10/20,15
0,2012/10/20,20
0,2012/10/20,25
0,2012/10/20,30
0,2012/10/20,35
0,2012/10/20,40
6,2012/10/20,45
0,2012/10/20,50
0,2012/10/20,55
0,2012/10/20,100
0,2012/10/20,105
0,2012/10/20,110
0,2012/10/20,115
0,2012/10/20,120
0,2012/10/20,125
0,2012/10/20,130
0,2012/10/20,135
0,2012/10/20,140
0,2012/10/20,145
0,2012/10/20,150
0,2012/10/20,155
0,2012/10/20,200
0,2012/10/20,205
0,2012/10/20,210
0,2012/10/20,215
0,2012/10/20,220
0,2012/10/20,225
0,2012/10/20,230
0,2012/10/20,235
0,2012/10/20,240
0,2012/10/20,245
0,2012/10/20,250
0,2012/10/20,255
0,2012/10/20,300
0,2012/10/20,305
0,2012/10/20,310
0,2012/10/20,315
0,2012/10/20,320
0,2012/10/20,325
0,2012/10/20,330
0,2012/10/20,335
0,2012/10/20,340
0,2012/10/20,345
0,2012/10/20,350
0,2012/10/20,355
0,2012/10/20,400
0,2012/10/20,405
51,2012/10/20,410
0,2012/10/20,415
0,2012/10/20,420
0,2012/10/20,425
0,2012/10/20,430
0,2012/10/20,435
0,2012/10/20,440
0,2012/10/20,445
0,2012/10/20,450
9,2012/10/20,455
0,2012/10/20,500
0,2012/10/20,505
0,2012/10/20,510
0,2012/10/20,515
0,2012/10/20,520
53,2012/10/20,525
0,2012/10/20,530
0,2012/10/20,535
0,2012/10/20,540
0,2012/10/20,545
0,2012/10/20,550
7,2012/10/20,555
0,2012/10/20,600
0,2012/10/20,605
0,2012/10/20,610
73,2012/10/20,615
7,2012/10/20,620
0,2012/10/20,625
0,2012/10/20,630
4,2012/10/20,635
0,2012/10/20,640
0,2012/10/20,645
0,2012/10/20,650
0,2012/10/20,655
0,2012/10/20,700
0,2012/10/20,705
0,2012/10/20,710
0,2012/10/20,715
0,2012/10/20,720
0,2012/10/20,725
0,2012/10/20,730
0,2012/10/20,735
0,2012/10/20,740
0,2012/10/20,745
0,2012/10/20,750
0,2012/10/20,755
0,2012/10/20,800
0,2012/10/20,805
0,2012/10/20,810
0,2012/10/20,815
0,2012/10/20,820
0,2012/10/20,825
0,2012/10/20,830
0,2012/10/20,835
0,2012/10/20,840
0,2012/10/20,845
0,2012/10/20,850
0,2012/10/20,855
0,2012/10/20,900
0,2012/10/20,905
33,2012/10/20,910
61,2012/10/20,915
0,2012/10/20,920
0,2012/10/20,925
24,2012/10/20,930
48,2012/10/20,935
0,2012/10/20,940
0,2012/10/20,945
42,2012/10/20,950
21,2012/10/20,955
0,2012/10/20,1000
0,2012/10/20,1005
0,2012/10/20,1010
0,2012/10/20,1015
0,2012/10/20,1020
0,2012/10/20,1025
0,2012/10/20,1030
0,2012/10/20,1035
85,2012/10/20,1040
30,2012/10/20,1045
0,2012/10/20,1050
0,2012/10/20,1055
0,2012/10/20,1100
13,2012/10/20,1105
0,2012/10/20,1110
0,2012/10/20,1115
22,2012/10/20,1120
11,2012/10/20,1125
0,2012/10/20,1130
69,2012/10/20,1135
75,2012/10/20,1140
128,2012/10/20,1145
6,2012/10/20,1150
0,2012/10/20,1155
0,2012/10/20,1200
0,2012/10/20,1205
0,2012/10/20,1210
129,2012/10/20,1215
63,2012/10/20,1220
133,2012/10/20,1225
49,2012/10/20,1230
13,2012/10/20,1235
0,2012/10/20,1240
0,2012/10/20,1245
0,2012/10/20,1250
53,2012/10/20,1255
21,2012/10/20,1300
0,2012/10/20,1305
0,2012/10/20,1310
0,2012/10/20,1315
0,2012/10/20,1320
19,2012/10/20,1325
71,2012/10/20,1330
0,2012/10/20,1335
0,2012/10/20,1340
0,2012/10/20,1345
0,2012/10/20,1350
0,2012/10/20,1355
0,2012/10/20,1400
0,2012/10/20,1405
0,2012/10/20,1410
44,2012/10/20,1415
35,2012/10/20,1420
44,2012/10/20,1425
0,2012/10/20,1430
137,2012/10/20,1435
0,2012/10/20,1440
0,2012/10/20,1445
0,2012/10/20,1450
0,2012/10/20,1455
0,2012/10/20,1500
0,2012/10/20,1505
0,2012/10/20,1510
0,2012/10/20,1515
0,2012/10/20,1520
0,2012/10/20,1525
0,2012/10/20,1530
0,2012/10/20,1535
0,2012/10/20,1540
0,2012/10/20,1545
28,2012/10/20,1550
87,2012/10/20,1555
53,2012/10/20,1600
0,2012/10/20,1605
0,2012/10/20,1610
32,2012/10/20,1615
26,2012/10/20,1620
0,2012/10/20,1625
5,2012/10/20,1630
30,2012/10/20,1635
122,2012/10/20,1640
92,2012/10/20,1645
0,2012/10/20,1650
19,2012/10/20,1655
0,2012/10/20,1700
0,2012/10/20,1705
0,2012/10/20,1710
0,2012/10/20,1715
0,2012/10/20,1720
0,2012/10/20,1725
0,2012/10/20,1730
0,2012/10/20,1735
38,2012/10/20,1740
0,2012/10/20,1745
0,2012/10/20,1750
0,2012/10/20,1755
0,2012/10/20,1800
135,2012/10/20,1805
142,2012/10/20,1810
16,2012/10/20,1815
0,2012/10/20,1820
0,2012/10/20,1825
16,2012/10/20,1830
38,2012/10/20,1835
78,2012/10/20,1840
12,2012/10/20,1845
75,2012/10/20,1850
34,2012/10/20,1855
112,2012/10/20,1900
119,2012/10/20,1905
43,2012/10/20,1910
0,2012/10/20,1915
53,2012/10/20,1920
36,2012/10/20,1925
19,2012/10/20,1930
0,2012/10/20,1935
32,2012/10/20,1940
508,2012/10/20,1945
439,2012/10/20,1950
529,2012/10/20,1955
489,2012/10/20,2000
528,2012/10/20,2005
473,2012/10/20,2010
516,2012/10/20,2015
480,2012/10/20,2020
532,2012/10/20,2025
529,2012/10/20,2030
529,2012/10/20,2035
517,2012/10/20,2040
489,2012/10/20,2045
453,2012/10/20,2050
56,2012/10/20,2055
38,2012/10/20,2100
52,2012/10/20,2105
0,2012/10/20,2110
0,2012/10/20,2115
0,2012/10/20,2120
0,2012/10/20,2125
0,2012/10/20,2130
23,2012/10/20,2135
9,2012/10/20,2140
0,2012/10/20,2145
0,2012/10/20,2150
0,2012/10/20,2155
0,2012/10/20,2200
0,2012/10/20,2205
0,2012/10/20,2210
0,2012/10/20,2215
0,2012/10/20,2220
25,2012/10/20,2225
0,2012/10/20,2230
0,2012/10/20,2235
0,2012/10/20,2240
0,2012/10/20,2245
0,2012/10/20,2250
0,2012/10/20,2255
0,2012/10/20,2300
0,2012/10/20,2305
0,2012/10/20,2310
0,2012/10/20,2315
0,2012/10/20,2320
0,2012/10/20,2325
0,2012/10/20,2330
0,2012/10/20,2335
0,2012/10/20,2340
0,2012/10/20,2345
0,2012/10/20,2350
0,2012/10/20,2355
0,2012/10/21,0
0,2012/10/21,5
0,2012/10/21,10
0,2012/10/21,15
0,2012/10/21,20
0,2012/10/21,25
0,2012/10/21,30
0,2012/10/21,35
0,2012/10/21,40
0,2012/10/21,45
0,2012/10/21,50
0,2012/10/21,55
0,2012/10/21,100
0,2012/10/21,105
0,2012/10/21,110
0,2012/10/21,115
0,2012/10/21,120
0,2012/10/21,125
0,2012/10/21,130
0,2012/10/21,135
0,2012/10/21,140
0,2012/10/21,145
0,2012/10/21,150
0,2012/10/21,155
0,2012/10/21,200
0,2012/10/21,205
0,2012/10/21,210
0,2012/10/21,215
0,2012/10/21,220
0,2012/10/21,225
0,2012/10/21,230
0,2012/10/21,235
0,2012/10/21,240
0,2012/10/21,245
0,2012/10/21,250
0,2012/10/21,255
0,2012/10/21,300
0,2012/10/21,305
0,2012/10/21,310
0,2012/10/21,315
0,2012/10/21,320
0,2012/10/21,325
0,2012/10/21,330
0,2012/10/21,335
0,2012/10/21,340
0,2012/10/21,345
0,2012/10/21,350
0,2012/10/21,355
58,2012/10/21,400
0,2012/10/21,405
0,2012/10/21,410
0,2012/10/21,415
0,2012/10/21,420
0,2012/10/21,425
0,2012/10/21,430
0,2012/10/21,435
0,2012/10/21,440
0,2012/10/21,445
0,2012/10/21,450
8,2012/10/21,455
0,2012/10/21,500
0,2012/10/21,505
0,2012/10/21,510
34,2012/10/21,515
0,2012/10/21,520
0,2012/10/21,525
0,2012/10/21,530
0,2012/10/21,535
0,2012/10/21,540
0,2012/10/21,545
0,2012/10/21,550
0,2012/10/21,555
0,2012/10/21,600
0,2012/10/21,605
19,2012/10/21,610
74,2012/10/21,615
1,2012/10/21,620
11,2012/10/21,625
0,2012/10/21,630
48,2012/10/21,635
24,2012/10/21,640
16,2012/10/21,645
0,2012/10/21,650
7,2012/10/21,655
15,2012/10/21,700
77,2012/10/21,705
52,2012/10/21,710
23,2012/10/21,715
0,2012/10/21,720
49,2012/10/21,725
0,2012/10/21,730
51,2012/10/21,735
0,2012/10/21,740
0,2012/10/21,745
0,2012/10/21,750
0,2012/10/21,755
0,2012/10/21,800
0,2012/10/21,805
0,2012/10/21,810
0,2012/10/21,815
25,2012/10/21,820
8,2012/10/21,825
32,2012/10/21,830
14,2012/10/21,835
85,2012/10/21,840
0,2012/10/21,845
21,2012/10/21,850
0,2012/10/21,855
0,2012/10/21,900
0,2012/10/21,905
0,2012/10/21,910
0,2012/10/21,915
75,2012/10/21,920
56,2012/10/21,925
132,2012/10/21,930
0,2012/10/21,935
0,2012/10/21,940
0,2012/10/21,945
0,2012/10/21,950
0,2012/10/21,955
0,2012/10/21,1000
0,2012/10/21,1005
0,2012/10/21,1010
0,2012/10/21,1015
0,2012/10/21,1020
0,2012/10/21,1025
0,2012/10/21,1030
0,2012/10/21,1035
0,2012/10/21,1040
0,2012/10/21,1045
49,2012/10/21,1050
17,2012/10/21,1055
98,2012/10/21,1100
122,2012/10/21,1105
35,2012/10/21,1110
59,2012/10/21,1115
179,2012/10/21,1120
203,2012/10/21,1125
117,2012/10/21,1130
0,2012/10/21,1135
43,2012/10/21,1140
6,2012/10/21,1145
91,2012/10/21,1150
88,2012/10/21,1155
61,2012/10/21,1200
64,2012/10/21,1205
18,2012/10/21,1210
0,2012/10/21,1215
0,2012/10/21,1220
0,2012/10/21,1225
0,2012/10/21,1230
54,2012/10/21,1235
0,2012/10/21,1240
46,2012/10/21,1245
184,2012/10/21,1250
0,2012/10/21,1255
0,2012/10/21,1300
0,2012/10/21,1305
0,2012/10/21,1310
0,2012/10/21,1315
36,2012/10/21,1320
0,2012/10/21,1325
0,2012/10/21,1330
0,2012/10/21,1335
0,2012/10/21,1340
18,2012/10/21,1345
14,2012/10/21,1350
309,2012/10/21,1355
119,2012/10/21,1400
0,2012/10/21,1405
0,2012/10/21,1410
0,2012/10/21,1415
0,2012/10/21,1420
0,2012/10/21,1425
0,2012/10/21,1430
0,2012/10/21,1435
0,2012/10/21,1440
188,2012/10/21,1445
361,2012/10/21,1450
0,2012/10/21,1455
19,2012/10/21,1500
305,2012/10/21,1505
462,2012/10/21,1510
384,2012/10/21,1515
395,2012/10/21,1520
451,2012/10/21,1525
223,2012/10/21,1530
260,2012/10/21,1535
14,2012/10/21,1540
0,2012/10/21,1545
0,2012/10/21,1550
0,2012/10/21,1555
30,2012/10/21,1600
7,2012/10/21,1605
0,2012/10/21,1610
0,2012/10/21,1615
0,2012/10/21,1620
0,2012/10/21,1625
16,2012/10/21,1630
0,2012/10/21,1635
0,2012/10/21,1640
0,2012/10/21,1645
74,2012/10/21,1650
22,2012/10/21,1655
110,2012/10/21,1700
7,2012/10/21,1705
0,2012/10/21,1710
0,2012/10/21,1715
25,2012/10/21,1720
48,2012/10/21,1725
69,2012/10/21,1730
62,2012/10/21,1735
40,2012/10/21,1740
0,2012/10/21,1745
0,2012/10/21,1750
0,2012/10/21,1755
0,2012/10/21,1800
31,2012/10/21,1805
0,2012/10/21,1810
51,2012/10/21,1815
24,2012/10/21,1820
33,2012/10/21,1825
0,2012/10/21,1830
41,2012/10/21,1835
0,2012/10/21,1840
0,2012/10/21,1845
0,2012/10/21,1850
0,2012/10/21,1855
0,2012/10/21,1900
0,2012/10/21,1905
0,2012/10/21,1910
0,2012/10/21,1915
0,2012/10/21,1920
0,2012/10/21,1925
0,2012/10/21,1930
0,2012/10/21,1935
0,2012/10/21,1940
0,2012/10/21,1945
0,2012/10/21,1950
6,2012/10/21,1955
12,2012/10/21,2000
219,2012/10/21,2005
94,2012/10/21,2010
457,2012/10/21,2015
501,2012/10/21,2020
454,2012/10/21,2025
184,2012/10/21,2030
20,2012/10/21,2035
35,2012/10/21,2040
18,2012/10/21,2045
15,2012/10/21,2050
0,2012/10/21,2055
0,2012/10/21,2100
0,2012/10/21,2105
0,2012/10/21,2110
0,2012/10/21,2115
0,2012/10/21,2120
0,2012/10/21,2125
0,2012/10/21,2130
0,2012/10/21,2135
0,2012/10/21,2140
0,2012/10/21,2145
0,2012/10/21,2150
0,2012/10/21,2155
0,2012/10/21,2200
0,2012/10/21,2205
0,2012/10/21,2210
0,2012/10/21,2215
0,2012/10/21,2220
0,2012/10/21,2225
0,2012/10/21,2230
0,2012/10/21,2235
0,2012/10/21,2240
0,2012/10/21,2245
0,2012/10/21,2250
0,2012/10/21,2255
0,2012/10/21,2300
0,2012/10/21,2305
0,2012/10/21,2310
0,2012/10/21,2315
0,2012/10/21,2320
9,2012/10/21,2325
0,2012/10/21,2330
0,2012/10/21,2335
0,2012/10/21,2340
0,2012/10/21,2345
0,2012/10/21,2350
0,2012/10/21,2355
10,2012/10/22,0
0,2012/10/22,5
0,2012/10/22,10
0,2012/10/22,15
0,2012/10/22,20
0,2012/10/22,25
0,2012/10/22,30
0,2012/10/22,35
0,2012/10/22,40
0,2012/10/22,45
0,2012/10/22,50
0,2012/10/22,55
0,2012/10/22,100
0,2012/10/22,105
0,2012/10/22,110
0,2012/10/22,115
0,2012/10/22,120
0,2012/10/22,125
0,2012/10/22,130
0,2012/10/22,135
0,2012/10/22,140
0,2012/10/22,145
0,2012/10/22,150
0,2012/10/22,155
0,2012/10/22,200
0,2012/10/22,205
0,2012/10/22,210
0,2012/10/22,215
0,2012/10/22,220
0,2012/10/22,225
0,2012/10/22,230
0,2012/10/22,235
0,2012/10/22,240
0,2012/10/22,245
38,2012/10/22,250
0,2012/10/22,255
0,2012/10/22,300
0,2012/10/22,305
0,2012/10/22,310
0,2012/10/22,315
0,2012/10/22,320
0,2012/10/22,325
38,2012/10/22,330
0,2012/10/22,335
0,2012/10/22,340
0,2012/10/22,345
0,2012/10/22,350
0,2012/10/22,355
0,2012/10/22,400
0,2012/10/22,405
0,2012/10/22,410
0,2012/10/22,415
0,2012/10/22,420
0,2012/10/22,425
0,2012/10/22,430
0,2012/10/22,435
0,2012/10/22,440
0,2012/10/22,445
0,2012/10/22,450
0,2012/10/22,455
0,2012/10/22,500
0,2012/10/22,505
0,2012/10/22,510
0,2012/10/22,515
0,2012/10/22,520
0,2012/10/22,525
13,2012/10/22,530
0,2012/10/22,535
0,2012/10/22,540
0,2012/10/22,545
0,2012/10/22,550
70,2012/10/22,555
19,2012/10/22,600
0,2012/10/22,605
0,2012/10/22,610
32,2012/10/22,615
